sqft_lot,sqft_basement,how_old,sqft_living15,sqft_lot15,price,large_home_True,renovated_True,bedrooms,bathrooms,floors,waterfront,condition,grade,zipcode
12070,0.0,37,2570,12000,615000.0,0.0,0.0,5,2.25,2,0,3,9,98074
6860,0.0,73,1030,6512,239000.0,0.0,0.0,3,1.0,2,0,3,6,98146
108900,0.0,30,2030,29859,462500.0,0.0,0.0,3,2.5,1,0,4,7,98070
3610,300.0,88,1660,3767,619400.0,0.0,0.0,4,2.0,1,0,5,7,98115
54160,0.0,61,2790,26809,975000.0,1.0,0.0,6,2.75,2,1,3,7,98146
4000,0.0,72,1060,6000,330000.0,0.0,0.0,2,1.0,1,0,3,6,98136
36762,0.0,27,4090,40371,985000.0,0.0,0.0,4,3.25,2,0,3,11,98077
7114,0.0,69,780,7102,430000.0,0.0,0.0,2,1.0,1,0,3,6,98103
14986,1320.0,14,2270,8119,2460000.0,0.0,0.0,4,5.25,2,0,3,11,98039
6000,120.0,69,1390,6000,778000.0,0.0,0.0,3,2.0,2,0,5,7,98033
7350,0.0,25,1490,7741,219000.0,0.0,0.0,3,2.0,1,0,4,7,98042
13341,1180.0,87,2340,19810,1600000.0,0.0,0.0,4,2.5,1,1,5,8,98034
8272,440.0,49,2040,8479,715000.0,0.0,0.0,4,2.25,1,0,4,9,98040
15653,0.0,51,3520,15653,950000.0,0.0,0.0,4,2.5,2,0,4,10,98040
5026,260.0,64,1540,6380,425000.0,0.0,0.0,2,1.0,1,0,4,8,98115
15022,0.0,53,1510,12970,239000.0,0.0,0.0,3,1.0,1,0,3,7,98003
8282,0.0,71,2260,14025,310000.0,0.0,0.0,1,1.0,1,0,3,6,98011
8120,0.0,88,1130,5599,400000.0,0.0,0.0,2,1.0,1,0,3,7,98115
44550,700.0,38,1680,25343,428000.0,0.0,0.0,2,1.75,2,0,5,7,98070
4300,0.0,86,1640,4500,600000.0,0.0,0.0,3,1.0,1,0,3,8,98117
8250,0.0,25,2290,8250,415000.0,0.0,0.0,4,4.0,2,0,4,9,98042
8220,0.0,66,1760,8220,401000.0,0.0,0.0,2,1.0,1,0,3,7,98133
7156,900.0,67,1210,7156,292000.0,0.0,0.0,3,1.75,1,0,3,7,98168
12825,0.0,65,1600,11250,291750.0,0.0,1.0,3,2.25,1,0,3,7,98166
7455,0.0,47,2040,8214,227000.0,0.0,0.0,3,1.75,1,0,4,8,98023
13209,0.0,38,2820,12534,675000.0,0.0,0.0,3,2.25,1,0,3,9,98005
980,300.0,8,1350,1245,397500.0,0.0,0.0,3,2.25,2,0,3,8,98144
8867,0.0,94,1430,9288,206000.0,0.0,0.0,2,1.5,2,0,3,7,98168
3333,580.0,7,2790,5000,1190000.0,0.0,0.0,3,3.5,3,0,3,10,98122
49658,0.0,56,1720,99316,360000.0,0.0,0.0,4,1.75,1,0,5,7,98010
3249,0.0,5,2650,3844,427500.0,0.0,0.0,4,2.5,2,0,3,8,98059
6000,0.0,72,1310,6000,115000.0,0.0,0.0,2,1.0,1,0,3,6,98146
5386,930.0,67,1770,5386,559000.0,0.0,0.0,3,1.5,1,0,4,7,98117
1501,0.0,109,1560,1602,420000.0,0.0,0.0,4,1.0,1,0,3,7,98103
39460,660.0,33,2560,38638,550000.0,0.0,0.0,4,1.75,1,0,3,8,98072
5940,0.0,67,1070,5995,282150.0,0.0,0.0,2,1.0,1,0,3,7,98133
3090,0.0,105,1150,5664,260000.0,0.0,0.0,3,1.0,1,0,3,6,98118
3466,0.0,11,1970,3739,428000.0,0.0,0.0,3,2.5,2,0,3,7,98065
1245,0.0,8,1510,1245,319950.0,0.0,0.0,3,3.25,3,0,3,7,98133
9600,480.0,69,3000,16215,1350000.0,0.0,0.0,3,2.0,1,0,3,7,98039
5000,100.0,91,1463,4320,552000.0,0.0,0.0,2,1.0,1,0,4,7,98115
2867,720.0,86,1600,3800,637000.0,0.0,0.0,4,2.75,1,0,5,7,98115
9000,500.0,37,1980,9360,213000.0,0.0,0.0,4,1.75,1,0,2,7,98023
7200,0.0,57,1060,7620,215000.0,0.0,0.0,3,1.0,1,0,4,6,98166
6120,800.0,66,2020,6122,590000.0,0.0,0.0,3,1.75,1,0,3,8,98199
43560,0.0,26,2130,10150,390000.0,0.0,0.0,4,2.5,2,0,3,8,98038
11997,730.0,56,1920,9634,287000.0,0.0,0.0,4,2.25,1,0,4,7,98198
9600,0.0,55,3370,9600,580000.0,0.0,0.0,5,2.75,2,0,3,7,98033
5632,0.0,27,1900,4842,424000.0,0.0,0.0,3,2.0,1,0,3,8,98029
6360,0.0,27,2050,7000,610000.0,0.0,0.0,4,2.5,2,0,3,8,98029
11843,1200.0,26,3910,13247,1320000.0,0.0,0.0,4,3.25,1,0,3,11,98006
3350,690.0,97,1310,5000,623500.0,0.0,1.0,4,3.0,1,0,3,7,98107
81893,0.0,79,2040,115434,260000.0,0.0,0.0,2,1.0,1,0,3,6,98070
1800,0.0,2,1450,1441,906000.0,0.0,0.0,3,2.5,3,0,3,9,98112
11233,0.0,28,1580,14013,330000.0,0.0,0.0,3,2.0,1,0,3,7,98019
7688,0.0,60,1040,7440,275000.0,0.0,0.0,2,1.0,1,0,3,6,98106
8200,430.0,62,1420,8200,290000.0,0.0,0.0,3,1.0,1,0,3,7,98155
3775,0.0,98,2240,3753,599950.0,0.0,0.0,2,1.0,1,0,3,7,98103
35169,0.0,29,3010,35190,550000.0,0.0,1.0,4,3.0,2,0,3,11,98038
3449,0.0,28,1530,4093,289000.0,0.0,0.0,3,1.75,1,0,3,7,98055
9915,910.0,39,1980,9325,411000.0,0.0,0.0,4,2.75,1,0,5,8,98056
4000,600.0,51,2080,4000,826000.0,0.0,1.0,3,3.25,1,0,3,10,98144
13680,330.0,72,1430,11000,400000.0,0.0,0.0,4,2.0,2,0,4,7,98056
2226,420.0,7,1740,1789,342000.0,0.0,0.0,3,2.5,2,0,3,8,98106
3420,240.0,60,2070,6000,475000.0,0.0,0.0,2,1.75,1,0,3,7,98199
5500,0.0,1,1550,4200,1210000.0,0.0,0.0,4,3.5,2,0,3,9,98105
9238,430.0,102,1820,12214,455000.0,0.0,0.0,4,3.0,1,0,5,7,98166
4000,1540.0,57,1610,4000,850000.0,0.0,0.0,4,3.0,1,0,3,8,98103
6400,0.0,44,1820,6500,185000.0,0.0,0.0,3,1.0,1,0,3,7,98023
20590,2190.0,55,3700,14994,850000.0,1.0,0.0,6,3.25,1,0,4,9,98118
18730,370.0,55,1920,18295,239900.0,0.0,0.0,4,1.75,1,0,3,7,98198
14275,390.0,16,2740,14300,765000.0,0.0,0.0,5,3.75,2,0,3,10,98027
17568,0.0,48,2070,11745,437000.0,0.0,0.0,3,1.75,1,0,4,8,98072
10350,0.0,46,1640,7700,240000.0,0.0,0.0,3,1.5,1,0,3,7,98032
7808,580.0,66,1550,7682,395000.0,0.0,0.0,2,1.0,1,0,4,7,98133
7492,0.0,60,1710,7238,320000.0,0.0,0.0,3,1.0,1,0,3,7,98155
7350,430.0,34,2100,7560,525000.0,0.0,0.0,3,1.75,1,0,3,8,98033
8993,710.0,27,1820,10362,260000.0,0.0,0.0,3,3.0,2,0,3,8,98003
39324,640.0,27,2840,39413,450000.0,0.0,0.0,3,2.75,1,0,3,9,98092
7989,0.0,25,2280,8835,560000.0,0.0,0.0,4,2.5,2,0,3,9,98074
5001,910.0,26,1950,5500,310000.0,0.0,0.0,5,3.0,1,0,3,7,98108
6302,0.0,18,2700,7500,440000.0,0.0,0.0,3,2.5,2,0,3,9,98058
9715,360.0,58,1590,8400,458450.0,0.0,0.0,4,1.0,1,0,4,7,98008
10703,0.0,97,1380,8068,200000.0,0.0,0.0,3,1.0,1,0,2,7,98118
6527,580.0,28,1950,9675,430000.0,0.0,0.0,3,2.25,2,0,4,7,98034
10500,0.0,49,1320,10500,360000.0,0.0,0.0,3,1.0,1,0,4,7,98034
11645,890.0,53,1450,9481,311000.0,0.0,0.0,4,2.5,1,0,3,7,98168
1152,0.0,12,1470,1506,615000.0,0.0,0.0,3,3.25,3,0,3,8,98103
10136,0.0,36,2260,9600,575000.0,0.0,0.0,3,1.75,2,0,3,8,98027
22798,1560.0,81,3880,18730,2030000.0,0.0,1.0,4,3.75,1,0,5,11,98040
4025,720.0,98,1500,5750,430000.0,0.0,0.0,3,1.75,1,0,4,6,98126
4800,0.0,53,1510,7668,400000.0,0.0,0.0,3,1.5,1,0,4,7,98007
10710,860.0,58,1480,10359,340000.0,0.0,0.0,3,1.75,1,0,3,7,98146
6600,0.0,91,1590,6600,351000.0,0.0,0.0,1,0.75,1,0,3,6,98125
8038,0.0,13,2040,7756,440000.0,0.0,0.0,4,2.5,2,0,3,8,98059
11798,0.0,16,2360,11785,298000.0,0.0,0.0,4,2.5,2,0,3,8,98092
9205,630.0,51,1430,6775,300000.0,0.0,0.0,4,1.75,1,0,3,8,98133
3056,0.0,14,1540,2890,310000.0,0.0,0.0,3,2.25,2,0,3,7,98108
9354,0.0,22,2730,9264,500000.0,0.0,0.0,4,2.5,2,0,4,9,98011
1664,0.0,88,1540,4080,399900.0,0.0,0.0,3,1.0,1,0,3,7,98117
2509,0.0,11,1420,2206,343000.0,0.0,0.0,3,2.5,2,0,3,8,98106
2191,0.0,5,1140,1710,415000.0,0.0,0.0,2,2.25,2,0,3,8,98052
15457,0.0,18,2040,14055,410000.0,0.0,0.0,3,2.5,2,0,3,8,98019
11225,0.0,54,1810,7332,320000.0,0.0,0.0,2,1.0,1,0,3,7,98125
5000,1060.0,113,3220,5600,1990000.0,0.0,0.0,5,3.0,2,0,5,12,98112
7128,370.0,35,1400,7161,253000.0,0.0,0.0,2,1.0,1,0,4,7,98031
32772,0.0,23,2610,33305,630000.0,0.0,0.0,3,2.5,2,0,3,9,98053
12500,0.0,62,1270,10798,216000.0,0.0,0.0,2,1.0,1,0,4,7,98055
11100,950.0,32,1930,12000,540000.0,0.0,0.0,3,2.5,1,0,3,8,98052
12233,0.0,85,1520,12233,212000.0,0.0,0.0,3,1.5,1,0,4,5,98022
12282,870.0,37,2640,8887,300000.0,0.0,0.0,3,2.75,1,0,3,8,98155
3750,0.0,1,1780,5100,969950.0,0.0,0.0,3,2.5,3,0,3,10,98117
7680,710.0,59,1940,2880,715000.0,0.0,0.0,3,1.0,1,0,3,6,98122
19447,120.0,47,2980,19447,1320000.0,0.0,0.0,5,2.75,2,0,3,10,98040
9547,730.0,47,2410,10001,1440000.0,0.0,1.0,4,2.75,1,0,3,8,98004
5350,0.0,91,1030,5250,305000.0,0.0,1.0,3,1.0,1,0,3,7,98055
1569,240.0,9,1620,1855,458000.0,0.0,0.0,3,4.0,2,0,3,9,98105
8775,360.0,73,1180,8775,275000.0,0.0,0.0,3,1.75,1,0,3,6,98146
4780,600.0,85,1100,5336,550000.0,0.0,1.0,3,2.75,2,0,3,8,98198
704,0.0,4,1540,1456,742000.0,0.0,0.0,3,3.25,3,0,3,9,98122
4000,0.0,107,1640,4000,700000.0,0.0,0.0,3,1.0,2,0,5,8,98103
5763,1300.0,60,2020,7320,640000.0,0.0,0.0,4,3.0,1,0,5,8,98108
7200,0.0,68,1210,7200,352000.0,0.0,0.0,3,0.75,1,0,3,7,98133
7419,360.0,46,1800,8000,301500.0,0.0,0.0,3,1.0,1,0,3,7,98056
9880,780.0,36,2190,9198,630000.0,0.0,0.0,4,2.5,1,0,4,8,98033
6255,0.0,16,2670,6259,340000.0,0.0,0.0,3,2.5,2,0,3,7,98030
9364,780.0,62,1800,9364,477500.0,0.0,0.0,4,1.75,1,0,3,7,98125
7460,820.0,18,1900,7302,285000.0,0.0,0.0,3,2.5,1,0,3,7,98146
16117,0.0,57,1640,19166,255000.0,0.0,0.0,3,2.75,1,0,4,7,98001
7982,0.0,22,1890,9830,315000.0,0.0,0.0,3,2.5,2,0,3,8,98001
9000,0.0,37,1886,6000,830000.0,1.0,0.0,6,3.0,1,0,3,6,98033
1558,0.0,1,1760,2456,539950.0,0.0,0.0,3,2.25,3,0,3,8,98103
4590,300.0,74,2280,5179,980000.0,0.0,1.0,3,2.25,2,0,3,8,98105
8529,0.0,25,2710,8344,735000.0,0.0,0.0,4,2.5,2,0,3,9,98074
9140,1300.0,50,2700,7800,536000.0,0.0,0.0,5,2.25,1,0,3,8,98177
5000,380.0,70,1530,4650,575000.0,0.0,0.0,3,2.0,1,0,3,7,98107
4000,580.0,91,1300,4000,500000.0,0.0,0.0,2,1.0,1,0,3,6,98117
7950,0.0,48,1960,8400,285500.0,0.0,0.0,4,1.75,1,0,4,8,98023
7375,980.0,42,1750,7760,498000.0,0.0,0.0,4,2.75,1,0,4,7,98034
6282,0.0,76,970,6281,412000.0,0.0,0.0,2,1.0,1,0,4,7,98103
8220,800.0,40,2160,8348,607000.0,0.0,0.0,4,2.5,1,0,4,8,98052
8512,0.0,24,1490,10395,199000.0,0.0,0.0,3,1.0,1,0,3,6,98022
18306,1130.0,37,2470,9856,492500.0,0.0,0.0,4,2.75,1,0,3,7,98034
11044,0.0,14,1934,9605,585000.0,0.0,0.0,4,2.5,2,0,3,8,98034
5321,0.0,15,1940,5205,326995.0,0.0,0.0,3,2.5,2,0,3,7,98038
9660,0.0,47,1890,7800,372500.0,0.0,0.0,4,2.25,1,0,4,8,98058
40642,0.0,78,1850,64069,528000.0,0.0,0.0,2,0.75,1,1,4,6,98070
32109,0.0,40,1370,32109,400000.0,0.0,0.0,3,1.5,1,0,3,7,98092
8501,0.0,22,2130,8560,344000.0,0.0,0.0,4,2.5,2,0,5,7,98022
7163,0.0,12,2430,6028,409950.0,0.0,0.0,4,3.0,2,0,3,8,98038
4000,600.0,65,1920,4000,625000.0,0.0,0.0,3,2.0,1,0,3,8,98199
9000,0.0,28,1370,9500,304950.0,0.0,0.0,3,1.75,1,0,3,7,98045
35183,0.0,30,2450,34992,381500.0,0.0,0.0,2,2.0,1,0,3,9,98092
13399,530.0,69,1720,6415,215000.0,0.0,0.0,3,1.75,1,0,4,7,98168
12870,0.0,90,2170,9612,345000.0,0.0,0.0,5,1.75,2,0,4,7,98178
20000,0.0,54,2130,20000,363000.0,0.0,0.0,3,0.75,2,0,4,7,98001
20063,0.0,102,1700,15899,240000.0,0.0,0.0,3,1.0,1,0,4,7,98001
5479,0.0,10,1900,5479,548050.0,0.0,0.0,2,2.0,1,0,3,8,98053
4920,0.0,74,670,4920,314000.0,0.0,0.0,2,1.0,1,0,3,6,98126
16809,0.0,25,3340,18752,800000.0,0.0,0.0,4,2.5,2,0,3,11,98077
6720,0.0,110,1200,6000,400000.0,0.0,0.0,5,1.75,2,0,3,7,98108
4120,0.0,78,990,4120,247000.0,0.0,0.0,1,1.0,1,0,3,4,98055
4120,350.0,109,1640,3740,540000.0,0.0,0.0,2,1.75,1,0,4,7,98105
15123,0.0,20,1900,16477,410000.0,0.0,0.0,4,2.5,2,0,3,8,98045
9146,860.0,34,2040,10485,525000.0,0.0,0.0,3,1.75,1,0,3,8,98074
5737,740.0,86,2020,5543,820000.0,0.0,0.0,4,2.5,2,0,4,8,98119
15375,480.0,82,3250,15375,1250000.0,0.0,1.0,4,2.25,1,0,3,8,98040
10200,0.0,60,1330,10200,244000.0,0.0,0.0,2,1.0,1,0,4,7,98148
4800,0.0,85,800,4960,275000.0,0.0,0.0,1,1.0,1,0,3,5,98106
23160,810.0,69,1690,5458,577000.0,0.0,0.0,2,1.75,1,0,3,7,98199
7945,890.0,38,1820,7866,446950.0,0.0,0.0,5,2.5,1,0,4,7,98034
5694,0.0,11,2680,7187,457000.0,0.0,0.0,3,2.5,2,0,3,8,98065
137214,0.0,89,1310,9450,320000.0,0.0,0.0,4,1.5,1,0,4,7,98198
9484,0.0,46,1320,9600,210000.0,0.0,0.0,3,1.5,1,0,4,7,98042
9100,840.0,37,1770,7700,220000.0,0.0,0.0,4,2.5,1,0,3,8,98030
8800,1000.0,90,2250,4800,589000.0,0.0,0.0,3,2.0,1,0,4,7,98116
3840,910.0,111,1670,1820,435000.0,0.0,0.0,4,2.0,1,0,3,7,98144
10798,0.0,62,1670,9876,375000.0,0.0,0.0,3,1.0,1,0,3,7,98028
9654,0.0,8,1870,9873,1740000.0,0.0,0.0,4,3.5,2,0,3,10,98004
5581,0.0,10,1670,4871,545000.0,0.0,0.0,2,1.75,1,0,3,8,98053
10000,0.0,32,1860,5100,970000.0,0.0,0.0,3,2.25,2,0,3,10,98115
6755,940.0,69,1990,5000,705000.0,0.0,0.0,2,1.75,1,0,5,8,98199
11536,1200.0,31,2920,11258,915557.0,0.0,0.0,5,3.25,2,0,4,9,98006
9000,0.0,55,1520,9780,259000.0,0.0,0.0,4,1.5,1,0,3,7,98168
3000,1180.0,115,2980,5061,1700000.0,0.0,0.0,2,2.25,2,0,5,10,98109
8610,390.0,46,1640,8809,427000.0,0.0,0.0,3,1.75,1,0,4,7,98034
3100,0.0,104,1670,3800,390000.0,0.0,0.0,2,1.0,1,0,3,6,98144
8000,0.0,20,2070,7585,363000.0,0.0,0.0,3,2.5,2,0,3,8,98042
3626,1000.0,87,1950,4500,612000.0,0.0,0.0,4,2.5,1,0,4,7,98107
10186,0.0,50,1790,9142,380000.0,0.0,0.0,4,1.75,1,0,4,8,98177
6003,530.0,18,1820,6207,230000.0,0.0,0.0,4,3.0,1,0,3,7,98002
2600,0.0,84,1490,4000,580000.0,0.0,0.0,3,1.75,1,0,4,8,98117
3200,600.0,97,2280,5400,770000.0,0.0,0.0,3,1.0,2,0,3,8,98109
8400,0.0,24,1120,8400,207200.0,0.0,0.0,4,2.0,1,0,3,6,98022
11430,600.0,30,1700,12114,525000.0,0.0,0.0,3,2.0,1,0,3,7,98074
7419,920.0,54,2440,4880,925000.0,0.0,0.0,3,2.5,1,0,3,7,98103
4000,760.0,105,1820,4000,883000.0,0.0,0.0,4,2.25,2,0,5,8,98115
2992,0.0,12,1610,2961,455000.0,0.0,0.0,4,2.5,2,0,3,7,98072
5194,0.0,11,2230,5194,343500.0,0.0,0.0,3,2.5,2,0,3,7,98058
8450,0.0,65,1090,8450,244000.0,0.0,0.0,2,1.0,1,0,5,6,98155
11730,0.0,48,1640,7770,397000.0,0.0,0.0,3,1.75,1,0,5,7,98034
5000,0.0,39,1160,5000,180500.0,0.0,0.0,2,1.0,1,0,3,6,98198
6576,250.0,89,2150,9071,310000.0,0.0,0.0,3,2.75,1,0,4,7,98155
3969,0.0,10,2260,4160,315000.0,0.0,0.0,4,2.5,2,0,3,7,98042
4958,0.0,63,2230,6987,718000.0,0.0,0.0,3,1.0,1,0,5,7,98105
7267,600.0,38,1600,7698,279950.0,0.0,0.0,3,1.75,1,0,4,7,98002
9612,380.0,75,2560,10202,689000.0,0.0,0.0,3,2.5,1,0,4,8,98125
9901,0.0,17,3490,9667,828000.0,0.0,0.0,4,2.5,2,0,3,10,98074
8100,0.0,73,1260,8100,150000.0,0.0,0.0,2,1.0,1,0,3,6,98146
3400,710.0,89,1380,3750,505400.0,0.0,0.0,3,1.75,1,0,4,7,98105
23723,1040.0,26,4040,13860,1680000.0,0.0,0.0,5,3.25,2,0,4,11,98040
5000,0.0,56,1440,5000,217450.0,0.0,0.0,3,1.0,1,0,3,7,98146
4174,0.0,11,2560,4853,677000.0,0.0,0.0,4,2.5,2,0,3,9,98034
48787,0.0,11,1830,155073,361000.0,0.0,0.0,2,2.5,1,0,3,8,98027
7237,0.0,11,1670,7648,620000.0,0.0,0.0,3,2.5,2,0,3,8,98125
5449,360.0,26,1460,6740,176000.0,0.0,0.0,3,2.25,1,0,2,7,98023
7218,0.0,46,1580,9104,330000.0,0.0,0.0,3,1.0,1,0,4,7,98034
8175,0.0,29,2230,9520,290000.0,0.0,0.0,3,2.5,1,0,3,7,98055
9532,0.0,27,2770,9219,711000.0,0.0,0.0,4,2.5,2,0,4,9,98029
8100,0.0,32,1410,8100,295000.0,0.0,0.0,3,1.75,2,0,4,7,98038
12110,0.0,12,4010,12334,1100000.0,0.0,0.0,5,3.25,2,0,3,11,98059
7078,0.0,24,1460,7078,257500.0,0.0,0.0,3,2.0,1,0,4,7,98031
16320,0.0,81,1380,9000,240000.0,0.0,0.0,4,1.0,1,0,3,6,98106
8955,0.0,25,2340,8955,645000.0,0.0,0.0,4,2.5,2,0,3,9,98074
2400,430.0,112,1570,3919,499000.0,0.0,0.0,2,1.75,1,0,4,7,98103
9526,0.0,54,1290,9508,321000.0,0.0,0.0,3,1.0,1,0,3,7,98034
1658,0.0,17,1470,1585,449000.0,0.0,0.0,3,2.5,3,0,3,8,98117
5280,910.0,66,1600,4820,515000.0,0.0,0.0,3,2.5,1,0,4,7,98117
12385,950.0,37,2030,8831,456000.0,0.0,0.0,4,1.5,1,0,3,8,98033
219106,0.0,38,2440,219106,865000.0,0.0,1.0,3,3.75,2,0,3,9,98027
7700,0.0,12,2920,8943,515500.0,0.0,0.0,4,2.5,2,0,3,9,98019
6100,0.0,11,2360,5765,576925.0,0.0,0.0,4,2.5,2,0,3,8,98072
10416,0.0,19,1670,7991,243000.0,0.0,0.0,3,1.75,1,0,3,7,98031
8640,0.0,47,1270,9375,253400.0,0.0,0.0,3,2.0,1,0,5,7,98003
3580,0.0,15,2020,4327,292000.0,0.0,0.0,3,2.5,2,0,3,7,98178
8005,400.0,39,1880,7905,271500.0,0.0,0.0,3,2.5,1,0,3,7,98058
6750,0.0,3,2150,6074,765000.0,0.0,0.0,2,2.5,1,0,3,8,98053
1730,190.0,10,1280,2121,375000.0,0.0,0.0,3,3.25,2,0,3,8,98177
9566,0.0,47,1660,10011,382880.0,0.0,0.0,3,2.0,1,0,4,7,98059
10100,1050.0,48,2400,9700,852500.0,0.0,0.0,3,2.5,1,0,4,9,98006
8738,0.0,56,1440,9344,475000.0,0.0,0.0,3,1.5,1,0,3,7,98005
2580,480.0,96,1180,2820,462000.0,0.0,0.0,3,1.75,1,0,5,7,98115
14607,1200.0,66,2750,17425,762400.0,0.0,1.0,3,1.75,1,0,3,8,98040
7540,0.0,48,1890,8515,330000.0,0.0,0.0,4,1.5,1,0,4,7,98155
12236,0.0,37,2390,12323,473000.0,0.0,0.0,3,2.25,1,0,3,8,98074
7200,0.0,66,1920,6900,550000.0,0.0,0.0,3,1.5,1,0,3,7,98118
7280,440.0,43,2060,7280,449500.0,0.0,0.0,3,2.25,1,0,3,7,98034
13059,0.0,17,3840,11596,744000.0,0.0,0.0,4,2.75,2,0,3,10,98075
4700,800.0,63,2240,5000,700000.0,0.0,0.0,4,2.0,1,0,4,7,98136
12220,0.0,50,1920,12220,511100.0,0.0,0.0,4,2.5,1,0,4,7,98027
4500,0.0,3,2200,4500,317950.0,0.0,0.0,3,2.5,2,0,3,7,98042
39768,0.0,27,2740,44866,542950.0,0.0,0.0,3,2.5,2,0,3,8,98077
11360,0.0,40,2350,10320,490000.0,0.0,0.0,3,1.75,1,0,3,8,98008
4060,670.0,23,1720,4080,760000.0,0.0,0.0,4,3.5,2,0,3,8,98144
8659,360.0,54,1970,9650,475000.0,0.0,0.0,3,2.25,1,0,4,7,98011
23716,1800.0,28,4460,22748,1700000.0,0.0,1.0,5,4.5,2,0,3,11,98040
6197,0.0,8,2336,5700,435000.0,0.0,0.0,3,2.75,2,0,3,9,98030
3690,0.0,15,2100,4944,399000.0,0.0,0.0,3,2.5,2,0,3,8,98065
3800,890.0,88,1700,3800,627000.0,0.0,0.0,3,2.0,1,0,4,7,98115
5100,860.0,24,1920,5100,346500.0,0.0,0.0,4,2.5,1,0,3,7,98106
8000,0.0,58,1720,8100,412000.0,0.0,0.0,3,1.5,1,0,3,7,98008
40471,0.0,21,3150,36823,845000.0,0.0,0.0,4,2.5,2,0,4,10,98077
9655,750.0,56,1480,8683,373000.0,0.0,0.0,3,1.75,1,0,3,7,98155
8882,400.0,50,2460,9610,725000.0,0.0,0.0,4,2.25,2,0,4,8,98115
11662,1000.0,50,1630,11662,376000.0,1.0,0.0,6,2.5,1,0,4,7,98188
4120,500.0,86,1200,4635,552500.0,0.0,0.0,3,1.0,1,0,4,7,98118
19000,0.0,91,1790,11800,365000.0,0.0,0.0,5,2.0,1,0,3,6,98166
46173,0.0,19,2590,49222,700000.0,0.0,0.0,4,2.5,2,0,3,9,98053
9736,0.0,48,1770,9686,315000.0,0.0,0.0,4,2.25,1,0,4,8,98002
5110,0.0,58,1540,5110,262500.0,0.0,0.0,4,2.0,1,0,3,7,98118
6150,0.0,31,1920,6150,660000.0,0.0,0.0,3,2.25,2,0,3,8,98136
6941,0.0,9,3300,6941,340000.0,0.0,0.0,4,2.5,2,0,3,7,98042
5500,1230.0,97,2200,5000,660500.0,0.0,0.0,5,2.5,1,0,5,7,98144
1950,0.0,87,1650,4864,280000.0,0.0,0.0,1,1.0,1,0,3,6,98117
2480,0.0,96,1490,4650,267000.0,0.0,0.0,1,1.0,1,0,4,6,98108
25661,0.0,83,1670,43301,230000.0,0.0,0.0,2,1.0,1,0,3,4,98059
11403,0.0,22,2150,11403,417000.0,0.0,0.0,3,2.25,2,0,3,8,98045
9730,0.0,47,1680,10125,252000.0,0.0,1.0,3,1.0,1,0,3,7,98055
4800,800.0,94,1770,4200,791000.0,0.0,0.0,5,1.75,1,0,4,7,98103
3774,400.0,91,1300,3774,415000.0,0.0,0.0,1,1.0,1,0,4,6,98103
13278,0.0,49,1560,12400,339000.0,0.0,0.0,3,1.75,1,0,5,7,98053
10477,0.0,73,1190,9750,158000.0,0.0,0.0,3,1.0,1,0,3,6,98168
5100,400.0,58,1230,5100,535000.0,0.0,0.0,3,1.0,1,0,3,7,98136
4120,100.0,96,1280,3090,818900.0,0.0,0.0,3,1.0,1,0,3,7,98115
4000,300.0,65,1350,1281,550000.0,0.0,0.0,4,2.0,1,0,3,7,98105
8717,0.0,62,1370,6760,240000.0,0.0,0.0,2,1.0,1,0,3,6,98133
1230,200.0,7,1710,1797,590000.0,0.0,0.0,3,3.25,2,0,3,9,98119
21320,0.0,48,1850,17825,369300.0,0.0,0.0,3,1.5,1,0,4,7,98027
118666,1200.0,34,2440,131116,510000.0,0.0,0.0,4,2.5,1,0,3,7,98027
10086,0.0,28,1940,10272,542500.0,0.0,0.0,3,2.5,2,0,3,8,98052
7854,0.0,35,1480,7800,262500.0,0.0,0.0,3,1.0,1,0,4,7,98056
4350,860.0,58,1760,4300,900000.0,1.0,0.0,6,3.0,1,0,3,7,98117
41636,390.0,20,2990,11381,1100000.0,0.0,0.0,4,3.5,2,0,3,9,98006
14400,0.0,64,2030,14400,368000.0,0.0,0.0,3,1.75,1,0,4,7,98166
6499,0.0,12,2330,7200,825000.0,0.0,1.0,4,3.5,2,0,3,9,98177
7509,0.0,13,2380,8598,343500.0,0.0,0.0,3,2.0,1,0,3,7,98059
6000,340.0,71,1230,6000,273500.0,0.0,0.0,4,1.0,1,0,4,6,98168
5610,0.0,19,2440,5610,1000000.0,0.0,0.0,3,2.5,2,0,4,9,98033
6000,1030.0,89,1350,4500,770000.0,0.0,1.0,5,3.0,1,0,3,8,98107
3868,0.0,90,1400,3800,400000.0,0.0,0.0,3,2.0,1,0,4,7,98118
7210,560.0,52,1660,7245,225000.0,0.0,0.0,3,1.0,1,0,3,7,98001
18150,0.0,60,1530,11970,345000.0,0.0,0.0,4,1.0,1,0,4,7,98028
8116,0.0,14,2280,8791,450000.0,0.0,0.0,3,2.5,2,0,3,8,98011
5635,0.0,67,1310,5750,334850.0,0.0,0.0,2,1.0,1,0,3,7,98116
9600,1690.0,60,1730,4933,605000.0,0.0,0.0,5,3.0,1,0,3,8,98108
14000,0.0,18,3670,14450,760000.0,0.0,0.0,5,3.5,2,0,5,10,98006
12960,520.0,89,1380,7800,390000.0,0.0,0.0,2,1.5,1,0,4,6,98118
5660,0.0,14,2110,4581,488000.0,0.0,0.0,3,2.5,2,0,3,8,98072
